MR,MH,AR,EH,PR,ALP
1.646353849,1.566606611,1.162192433,1.002171225,0.848454509,0.89448899
1.828582948,2.42950246,2.160326439,0.69051983,0.36650021,1.715621347
1.445781466,1.102572298,0.189572449,0.704505774,0.424923892,0.89448899
1.627207547,1.154756494,0.327089013,0.949875839,0.559025647,1.547782104
1.157396364,-0.161455767,-1.342761112,0.882292936,0.67904512,0.601465022
1.44310191,0.716498093,0.26385147,0.718170553,0.39609038,1.143435643
1.796185472,0.180786408,0.501603315,0.045985379,0.656020785,-0.930848077
1.157742276,-0.494958271,-0.608292465,-0.090001187,0.134018596,-0.511797963
1.409032569,0.788346944,-0.634275646,0.993774593,0.828574318,1.120195265
1.863216282,1.656831933,1.715214533,0.157570278,0.205549088,0.783305121
1.513810552,0.716498093,-0.14441806,0.449964567,0.745493349,0.248464364
1.084629293,-1.124592164,-1.115332027,0.045985379,-0.161220044,-0.070492567
0.993968226,-0.844828704,-0.507243822,-1.375336814,-0.570789896,-1.117626451
1.127084304,-0.900191152,-1.17987319,-0.732524401,-0.262922144,-1.279779698
1.52069007,1.063716722,0.554393201,0.045985379,0.584053015,-0.215020633
1.235341739,-0.170982616,-0.950831527,0.490793606,0.017156238,0.724823981
1.281985833,-0.541253331,-0.35997882,-0.732524401,-0.113783382,-1.548082129
1.020427629,-1.4388034,-0.696070355,-0.732524401,-0.210857502,-0.966905135
1.127084304,-0.712650318,-0.39489198,-1.87963184,-0.570789896,-0.930848077
1.429602986,0.409237034,0.139320694,-0.263666195,-0.210857502,-0.19015971
1.668669012,0.540539896,0.157213057,-0.263666195,-0.024755022,-0.759372037
0.976007813,-1.474862904,-1.325439268,-0.333989343,-0.024755022,-0.215020633
1.127084304,-0.844828704,-0.548796704,-0.413002038,-0.113783382,-1.117626451
1.072615811,-0.790917888,-0.367688381,-1.375336814,-0.570789896,-1.197180008
1.489049846,-0.303930186,-0.599696775,-0.886620636,-0.725229283,-0.240207327
1.313776788,-0.033397719,0.449595342,-0.200339483,0.272739955,-2.081050711
1.276954405,-0.541253331,-0.036390994,-0.886620636,-1.847461061,-0.002165542
1.241150164,-0.339309872,0.10301234,-0.886620636,-0.262922144,-0.759372037
1.158260953,-1.955192029,-1.073189827,-0.732524401,-0.161220044,-1.645213798
1.436373621,-0.971526965,-1.257255228,-1.087596257,-0.501501429,-1.96419322
1.275862176,-0.363855405,-0.569865777,0.490793606,0.533438712,-0.19015971
1.058791656,0.486478101,1.204989502,-0.886620636,-0.068351822,-1.548082129
1.173488122,-1.075603086,-0.086298618,-0.607769054,0.134018596,-1.69539077
1.134515074,-0.527245798,-0.430379156,-0.041319846,0.39609038,-0.826268829
1.462905319,-0.320492801,0.308080693,-1.87963184,-0.161220044,-1.040926643
1.439743032,-0.687227404,-0.877317462,-0.413002038,-0.501501429,0.188941508
1.304531379,-0.254944472,-0.759551334,0.921860671,1.274630587,1.297229814
1.30255116,0.221848129,-0.723066168,1.401047162,1.997438732,0.724823981
1.472127117,-0.687227404,-0.013527887,-1.087596257,-0.570789896,-1.365637036
1.329514242,-1.137404524,-0.318067341,-1.375336814,-1.422440464,-0.45439629
1.434211646,-0.239177257,0.009069705,-0.090001187,0.48047619,-1.501047914
1.154451999,-0.617739527,-0.056202697,-0.886620636,-0.317677902,-2.081050711
1.20966188,-0.738402037,-0.182938195,-1.375336814,-0.161220044,-1.596124531
1.249861178,-0.588700302,-0.39098464,-1.87963184,-0.317677902,-1.454985224
1.260934182,-0.588700302,-0.820066534,0.157570278,0.848454509,-1.238086343
1.266614213,-0.396961422,-0.079570982,-0.503090299,-0.210857502,-1.197180008
1.219543501,-1.015513429,0.687989472,-0.200339483,0.057513428,-1.645213798
1.394958753,-1.075603086,-0.478612069,-1.87963184,-2.170655091,-0.19015971
1.463036996,-0.900191152,-0.207835654,-0.886620636,-0.570789896,-1.548082129
1.407092583,-0.717774154,-0.193571473,-1.087596257,-1.131185118,-0.694586889
1.345032465,-1.075603086,-0.193571473,0.003854829,-0.645089544,0.248464364
1.330109397,-1.075603086,-0.527923592,-0.333989343,0.170362893,-1.117626451
1.429467138,-1.075603086,-0.466454061,-0.886620636,-0.262922144,-0.45439629
1.268972542,-1.015513429,-0.750376873,-0.413002038,-0.812267101,0.287087458
1.51506474,-1.20099239,-0.787290201,0.222157049,0.36650021,-0.240207327
1.264408681,-1.021447406,-0.168846177,0.122557188,0.134018596,-0.240207327
1.047465818,-0.588700302,-0.858082503,-0.413002038,-0.024755022,-0.826268829
1.169614245,-0.015877426,-0.130590586,-0.263666195,0.453040326,-0.631798784
1.419640899,-0.148481535,-0.750376873,1.296285492,1.546001285,1.143435643
1.119963845,-1.613240503,-1.12064905,-0.333989343,-0.161220044,-0.826268829
1.334859219,-0.957065019,-0.269583479,0.646478384,0.453040326,0.398210008
1.279913726,0.038963769,-0.705034296,1.26014965,1.328635391,1.04838575
1.306811916,1.047787058,0.94850908,-0.503090299,-0.317677902,-0.19015971
0.87123941,-0.957065019,-0.499025472,-1.087596257,-0.725229283,-0.45439629
1.284570638,-1.075603086,-0.834252199,-0.886620636,-1.131185118,-0.759372037
1.349280483,0.38253515,0.280566491,-0.732524401,-0.262922144,-0.694586889
1.514437834,-0.022863271,-0.458385907,-1.087596257,-0.812267101,-0.662950018
1.305292073,-0.213535334,-0.310535218,-0.333989343,-0.645089544,-0.215020633
1.204356947,-0.176724093,-1.240479996,-0.090001187,-0.436562238,-0.291588647
1.161712958,0.211307153,-0.099822591,0.252078293,0.057513428,0.248464364
0.847426101,-0.263183317,0.142314753,-0.886620636,-1.131185118,-1.548082129
1.458462692,0.387915072,0.610095244,-1.087596257,-1.013033438,-1.548082129
1.292084591,-0.517964465,-0.548796704,-0.732524401,-0.812267101,-2.081050711
1.094701583,0.106134792,-0.700548013,0.428469573,0.272739955,0.248464364
1.138388852,0.101764986,0.037740718,-0.607769054,-1.422440464,-0.09383027
1.196019077,-0.239177257,-0.288098948,-0.732524401,0.057513428,-1.117626451
1.758584531,1.140101201,0.809011331,-0.090001187,-0.725229283,0.825870826
0.912506846,-0.986088324,-0.750376873,-0.333989343,0.205549088,-1.078931168
1.186777775,-0.279370279,0.044054369,-1.87963184,-0.907584193,-1.907877464
1.080392064,-0.362577637,0.075313168,-1.375336814,-0.570789896,-1.117626451
1.236958143,-0.362577637,-0.007044534,-1.087596257,-1.131185118,-1.69539077
1.161885293,-0.123868741,0.15126809,-0.886620636,-0.262922144,0.724823981
0.892900059,-0.652175764,-0.310535218,-0.732524401,-0.645089544,-1.117626451
0.955742042,1.303763963,1.062096792,0.045985379,-0.024755022,-0.19015971
0.698842665,-0.472229604,-2.1177419,-0.263666195,-0.375435119,0.502785871
1.202361317,-1.403289324,-1.031736342,-0.607769054,0.017156238,-1.548082129
1.209331033,-0.275309677,-0.062851187,-0.732524401,-0.645089544,-1.365637036
0.935141665,-0.657145079,-0.634275646,-0.886620636,-0.570789896,-0.759372037
1.135925188,-1.075603086,-0.113438916,-1.087596257,-2.170655091,1.33853719
2.063443128,2.162245065,2.003430922,0.718170553,-0.024755022,2.021600846
1.627207547,1.722556685,1.204989502,0.949875839,0.868003744,1.35878572
1.68304781,1.400920993,1.041822828,0.921860671,0.608545949,1.143435643
1.642708644,0.762132552,0.118226526,0.882292936,0.67904512,0.880989998
1.49609278,1.487006841,1.354868347,0.547287544,-0.068351822,1.023722093
1.742521132,1.197553938,0.607812423,0.564999934,-0.501501429,1.35878572
1.429602986,1.200346531,0.772475878,0.598931387,0.239652166,1.348694569
1.869093023,1.225150388,0.788823974,0.547287544,-0.161220044,1.35878572
1.551400949,1.110181996,0.591740939,0.33397578,-0.024755022,1.33853719
1.288436793,0.241233673,-0.046271866,-0.263666195,-0.068351822,-0.070492567
1.468159737,0.758050827,0.183731101,0.222157049,0.017156238,1.143435643
2.262298918,2.048703377,2.102795698,0.359007982,-0.317677902,1.547782104
1.536772858,0.211307153,0.3776659,-0.333989343,-0.113783382,-0.19015971
1.093424343,0.501431896,-0.727595942,0.470723318,-0.317677902,1.35878572
1.39369578,0.473767137,0.109112821,0.222157049,-0.024755022,0.416075177
1.32339551,1.197553938,0.313532598,0.157570278,-0.501501429,0.998678444
1.463036996,0.662602327,1.022968518,-0.142764831,-0.317677902,-0.19015971
1.513266604,1.063716722,0.401117682,-0.200339483,-0.375435119,0.248464364
1.118177043,0.511312797,0.575507251,-0.413002038,-0.113783382,-0.19015971
1.013622315,-0.373253201,-0.660556781,-0.503090299,-0.907584193,-0.19015971
1.107399555,0.981732029,0.854424878,0.085448981,-0.812267101,1.33853719
1.163779301,0.737443255,0.345893773,0.19070789,0.205549088,0.601465022
1.198526734,0.9295895,0.659505243,0.383053418,-0.113783382,0.880989998
1.583458203,0.199171153,-0.970812327,0.794146212,1.341771888,-0.19015971
1.801088441,1.433452167,1.091945777,1.73539841,1.392954592,1.962804428
1.846882277,0.895334098,0.072210296,1.746697523,1.749982614,1.715621347
1.66102047,0.232317069,0.359202853,1.348806166,1.76867725,0.89448899
1.684216023,0.554924176,0.382905071,1.371161929,1.429990734,1.143435643
1.514186966,0.11788958,0.127296086,1.108518692,1.301931514,0.783305121
1.512931727,0.299372504,-0.269583479,1.072735984,1.489351773,0.433761927
1.686654191,-0.199882399,-0.523772254,1.174045999,1.246703823,0.867380311
1.47573285,-1.075603086,-0.886992447,1.080071777,0.906154277,0.433761927
1.152890228,-0.997809682,-0.127148508,0.383053418,0.36650021,0.536304726
1.485059405,0.606403833,0.416576035,1.286192543,1.465947894,0.867380311
1.322047869,-1.299897986,-1.47937536,0.902410401,0.67904512,0.601465022
1.594428229,0.018613398,0.206985475,1.101537114,1.417768579,0.754317496
1.604017352,-2.23394438,1.137082491,0.598931387,0.36650021,0.36193156
1.462158844,-0.123868741,0.472082633,0.69051983,0.559025647,0.601465022
1.532220657,-0.069006513,0.075313168,1.042427298,1.477705081,0.248464364
1.108121094,0.511312797,0.745526749,0.510218738,0.906154277,-0.19015971
1.188631915,-1.168970319,-0.056202697,0.359007982,0.239652166,-0.070492567
1.378520051,-0.279410931,-0.218599191,0.78214107,1.030755016,0.208999656
1.393133989,0.004904008,0.327089013,0.993774593,1.064083808,0.248464364
1.640049231,-0.541253331,-0.544606489,0.547287544,0.6325279,-0.117459269
1.455107494,-0.015877426,0.580162137,1.010448479,1.17393975,0.248464364
1.462773626,0.597188428,0.021865111,0.882292936,0.943110155,0.601465022
1.512052164,0.837264218,0.648410446,1.115416887,0.745493349,0.601465022
1.31513443,0.018613398,0.327089013,0.704505774,0.424923892,0.248464364
1.629228405,-0.40565917,-1.047201724,0.252078293,0.304874009,-0.19015971
1.309542457,0.716498093,-0.082931949,0.912216217,0.096432998,1.143435643
1.271587177,0.758050827,0.632745476,0.757374664,0.205549088,0.601465022
1.869209593,1.225150388,0.591740939,0.794146212,-0.024755022,1.143435643
1.731054914,1.969193609,1.492621927,0.582205335,0.33611037,0.867380311
1.387782508,0.39594771,0.081503716,0.731528289,0.701620137,0.433761927
1.162574377,-0.416589473,-0.791945037,0.490793606,0.48047619,0.248464364
1.229015927,-0.799875909,-0.462416279,-1.87963184,-1.847461061,-0.19015971
0.976007813,-1.20099239,-0.901577426,-0.732524401,-1.422440464,-0.45439629
1.332585792,-0.123868741,-0.398806406,-1.087596257,-1.610602394,0.042039209
0.658107272,-1.015572688,-2.217714816,-0.732524401,-0.645089544,-1.117626451
1.275237572,-0.239177257,-0.886992447,-0.732524401,-0.725229283,-0.19015971
0.955742042,-0.267216228,-0.515492695,-1.087596257,-0.317677902,-1.157034908
1.173488122,-0.123868741,-0.621247117,-0.732524401,-1.265758561,-0.45439629
0.861150734,-0.123868741,0.118226526,-1.87963184,-2.170655091,-0.759372037
0.909966597,-0.738402037,-0.980863481,-0.886620636,-1.013033438,-0.45439629
0.933062874,-0.541253331,-0.801282101,-0.607769054,-0.317677902,-0.759372037
0.609735606,-1.663801983,-2.386143163,-0.886620636,-0.570789896,-1.078931168
0.849205283,-0.64227476,-1.20174962,-1.087596257,-1.847461061,-0.317799235
0.898258078,-0.780304881,-0.94090141,-0.732524401,-0.501501429,-1.117626451
0.863570487,-0.333015675,-1.262870771,-1.087596257,-0.725229283,0.042039209
1.149063824,0.39594771,0.183731101,-0.886620636,-1.013033438,-0.19015971
0.694849197,-1.240035293,-2.329017798,-0.607769054,-0.907584193,-0.19015971
0.87123941,-1.624816033,-3.242292795,-0.607769054,-0.436562238,0.867380311
0.34224292,-1.075603086,-1.190788415,-1.087596257,-1.265758561,-0.45439629
0.80166984,-0.817695454,-1.142028008,-1.087596257,-0.725229283,-1.322287127
0.664513907,-1.941996859,-3.273965439,-0.886620636,-1.422440464,-0.45439629
1.119963845,0.947229213,0.491821095,-0.732524401,-1.013033438,-0.19015971
1.507390756,0.196122165,0.031406207,1.296285492,1.621221109,0.324900031
1.745117309,0.461195516,0.506472888,1.161523492,1.81424442,-0.19015971
1.652728559,0.16529761,0.329787797,1.148722332,1.328635391,0.601465022
1.45934389,-0.196001148,-0.705034296,1.108518692,1.546001285,0.248464364
1.570232131,-0.012395568,0.481981032,1.452671263,1.958036879,0.601465022
1.775157185,0.778328952,1.77164485,1.537068081,2.269605777,0.536304726
1.582166747,-0.247143026,0.447078117,1.101537114,1.500890131,0.208999656
1.264408681,-1.333848418,-0.426407367,0.921860671,1.500890131,-0.19015971
1.675581197,0.34154057,1.029854838,1.935813292,2.59261407,1.023722093
1.587790265,-0.279370279,0.603236985,0.95892369,1.274630587,0.433761927
1.424838109,0.018613398,0.73292569,0.646478384,1.76867725,-0.398612344
1.384247451,-0.738402037,-0.103217979,0.967833517,1.158846683,0.433761927
1.421832244,-0.497246317,-1.395405275,1.167818833,1.662259579,0.26787913
1.645802398,0.149653456,0.898470295,0.839866251,1.76867725,-0.45439629
1.849565153,0.180786408,0.280566491,1.934229165,3.224526759,0.754317496
1.380700939,-0.494958271,0.258244913,0.861461973,1.380357464,-0.19015971
1.506759245,-0.828505675,0.069102344,1.270709892,2.144063862,0.754317496
1.156011699,-0.362637246,-0.003810953,0.598931387,0.887233402,0.601465022
1.556954055,-1.015513429,0.166094843,0.95892369,1.477705081,-0.45439629
1.251563549,0.052390283,-0.127148508,0.122557188,0.961164157,-0.45439629
1.648336561,1.450496425,1.362820977,2.049506008,2.746878054,1.108447366
1.530616498,-1.124903772,-0.276970026,0.882292936,1.489351773,-0.141386026
1.530739983,0.211307153,-0.056202697,0.769887313,1.341771888,0.433761927
1.446316574,-0.320492801,-0.325626376,0.78214107,1.354769034,-0.19015971
1.599060776,-0.015877426,-1.443072689,1.180206419,1.823165306,0.208999656
1.597904614,1.31863945,1.108244027,1.315949962,1.523650179,1.023722093
1.767588859,0.673561068,-1.185325073,1.174045999,0.533438712,1.35878572
1.508148067,0.07891261,-0.288098948,1.601727419,2.171509414,1.023722093
1.539959823,-0.123868741,-0.356134431,0.646478384,0.828574318,0.042039209
1.462641917,0.113069387,-1.142028008,0.828764056,1.158846683,0.416075177
1.29735557,-0.279370279,0.044054369,-0.607769054,-1.013033438,0.433761927
1.167729645,-0.087093951,-0.254888346,-0.732524401,-0.436562238,0.042039209
0.973996039,-0.299813337,-0.049576574,-1.087596257,-1.422440464,-0.317799235
1.20158431,0.080063023,0.171992384,-1.087596257,-1.422440464,-1.040926643
1.129743501,-0.087093951,0.23279679,-1.375336814,-0.725229283,-1.548082129
1.02526552,-0.588700302,-0.168846177,-1.087596257,-0.907584193,-0.45439629
0.98933681,-0.015877426,0.283337169,-0.607769054,-1.013033438,-0.317799235
1.29228975,-0.299813337,-0.4343582,-0.732524401,-0.907584193,0.343511644
1.444621147,-0.247143026,0.57783637,0.045985379,-0.317677902,-0.511797963
1.220854683,-0.051105204,-0.093049117,-0.607769054,-0.375435119,-0.930848077
1.231615347,-0.50412716,0.157213057,0.510218738,0.017156238,0.601465022
1.144700505,-0.043999554,0.109112821,0.529038086,0.096432998,0.248464364
1.104689894,-0.051105204,0.390734101,0.280610441,0.057513428,-0.141386026
1.103061142,-0.199882399,0.005857565,0.718170553,0.507265232,0.287087458
1.139443138,0.716498093,0.735033101,0.30787433,-0.161220044,0.679600511
1.125308188,0.335987055,0.23279679,0.490793606,0.745493349,-0.19015971
1.034884231,-0.105381481,0.206985475,0.598931387,0.304874009,0.085218061
1.260301314,0.11788958,0.69015917,0.222157049,0.057513428,-0.070492567
1.204356947,0.168407723,0.283337169,-0.263666195,-0.161220044,-0.601120212
1.080576602,-0.396961422,-0.013527887,0.280610441,-0.024755022,0.228839222
0.934726182,0.028820406,-0.669384225,0.33397578,0.239652166,-0.19015971
1.109022404,-0.564830142,-0.265899975,0.547287544,0.608545949,-0.291588647
1.160333373,-0.239177257,-0.229419259,0.646478384,0.787772358,-0.240207327
1.077805555,0.377135233,0.280566491,0.510218738,0.507265232,0.042039209
1.165842011,0.270583251,0.46462025,0.661522923,0.507265232,0.042039209
1.204356947,-0.449773445,-0.27327349,0.564999934,0.745493349,-0.45439629
1.070756903,0.143351767,0.090751731,0.157570278,0.766824487,-0.19015971
1.016348976,-0.015877426,0.053485949,0.547287544,0.608545949,-0.215020633
1.682941541,1.184894899,0.807004846,1.22157175,1.405424067,1.143435643
1.687289245,1.568317653,1.438261567,1.559464447,1.641907919,1.33853719
1.755728609,0.211307153,0.681462161,0.931348878,1.1280817,0.811801935
1.857833079,0.716286909,0.628241159,1.53379404,1.682287307,1.254798878
1.723946479,0.875045171,1.034996868,0.912216217,1.030755016,0.89448899
1.628891877,1.444413776,0.830905395,0.839866251,0.36650021,1.254798878
1.620969786,-0.123868741,0.277791498,0.704505774,0.6325279,0.601465022
1.766419168,0.936677058,0.053485949,1.396873342,1.260747316,1.254798878
1.836797244,1.639541867,0.523404354,1.09447016,0.828574318,1.35878572
1.712360758,0.680092599,-0.344642618,1.339611071,1.232496168,1.143435643
1.541549647,0.747788724,-0.41848548,0.704505774,0.36650021,1.023722093
1.585802137,0.613959234,0.249802104,1.320761665,0.961164157,1.143435643
1.606314523,-0.712650318,-0.41848548,-0.413002038,0.39609038,-0.759372037
1.523677921,0.211004916,-1.257255228,0.817448829,0.608545949,0.89448899
1.667949962,1.497352511,1.060418873,0.882292936,-0.068351822,1.634080354
1.575211915,0.662602327,0.780672151,0.449964567,0.67904512,0.188941508
1.83815427,2.175531319,1.661394446,0.78214107,-0.210857502,1.254798878
1.371855761,-0.612869352,-0.727595942,0.861461973,0.507265232,0.89448899
1.561159333,0.856300917,0.163138988,1.087315762,1.080406267,0.89448899
1.587089015,1.61291787,1.091945777,1.050154266,1.429990734,0.89448899
1.602981927,0.893503706,-0.211417244,0.940685716,0.453040326,1.166342628
1.39229076,0.08547529,-0.527923592,0.222157049,0.559025647,0.248464364
1.52822625,-0.928435294,-0.591133475,-0.263666195,0.39609038,-0.895401527
1.480276843,0.486478101,0.106065056,0.769887313,0.559025647,0.867380311
1.469861855,0.964608132,0.327089013,1.050154266,0.924776615,1.33853719
1.519192937,0.689829063,-0.204260297,0.912216217,0.507265232,0.960377559
1.684640485,1.145987263,0.166094843,0.931348878,0.584053015,1.023722093
1.387923672,-0.123868741,-1.223811094,0.704505774,0.787772358,0.825870826
1.457227792,0.727013392,0.169045971,0.510218738,-0.161220044,0.89448899
1.589424646,1.169214411,0.961198615,0.19070789,0.304874009,0.248464364
1.475993032,0.651551516,-0.052886846,0.470723318,0.057513428,0.867380311
1.681878214,0.981732029,0.87181966,0.157570278,-0.068351822,-0.19015971
1.641601413,0.211156042,0.646182078,0.157570278,-0.024755022,0.947409039
1.570588631,0.149653456,-0.151367499,0.359007982,0.507265232,-0.09383027
1.475862949,0.176307422,-0.036390994,0.704505774,1.218120263,0.433761927
1.882373958,0.673561068,1.352205537,0.30787433,0.33611037,-0.19015971
1.136805657,-0.303930186,-0.30302987,0.045985379,-0.375435119,-0.070492567
2.110549785,1.90423941,1.826609482,0.828764056,0.424923892,1.143435643
1.844191629,1.811905597,1.898254367,1.306202667,1.047535613,1.318020658
1.968543301,0.53571147,1.260846418,1.072735984,0.304874009,1.35878572
1.737810272,1.07942265,1.364141219,0.993774593,0.766824487,0.986010879
1.499151386,0.38253515,0.796931694,1.556319437,1.465947894,1.143435643
1.916126902,1.252032766,0.87373964,1.517130061,1.610748352,1.13185766
2.070852759,1.940426146,1.479575737,1.417440645,1.030755016,1.634080354
2.116371894,1.996782328,1.991593298,1.690215282,1.260747316,1.866147372
1.596862944,0.684428891,1.310152577,1.670025822,1.875419671,1.493510176
1.767881059,0.58324613,1.525150168,1.286192543,1.17393975,1.33853719
2.359718298,2.539093296,2.422162886,1.906565787,1.274630587,2.441591826
1.530245957,2.048703377,1.942489558,2.049506008,1.465947894,2.126269235
2.200405765,2.29739795,2.525953079,2.364911646,2.157858542,2.228968539
1.942638291,1.197553938,1.830835649,1.988523461,1.096509372,1.792848244
2.342676595,1.576070065,1.763524236,2.029936608,1.631607132,2.065668911
1.672900837,1.422360743,1.266582879,2.176621423,1.823165306,1.770109173
1.868043223,1.303763963,1.425817512,2.163329257,1.958036879,1.547782104
2.2672344,2.45565075,2.625851408,2.304308833,2.294577412,2.582925879
3.043780438,2.685045944,2.890966059,1.530500716,0.36650021,2.966925348
2.132951447,2.255410934,2.147791597,1.543559191,0.961164157,2.344629514
1.835982079,1.340882608,1.770745971,1.265454192,1.218120263,1.33853719
1.811377002,1.492194416,0.778627263,1.842878498,2.10892657,1.715621347
2.097569531,1.738179962,1.642111863,1.41338669,1.047535613,1.747006997
1.625070012,1.225150388,1.492621927,1.405190371,1.454077984,1.35878572
1.366686973,-0.295705944,-0.251230709,-1.087596257,-0.812267101,-0.45439629
1.000882913,-1.474862904,-0.714032835,-0.886620636,0.096432998,-1.117626451
0.976007813,-1.23348076,-0.796608995,-0.886620636,-0.262922144,-1.117626451
0.935141665,-0.957065019,-0.843756057,-0.503090299,-0.725229283,-1.322287127
1.044427662,0.270583251,0.739239224,-1.087596257,-0.645089544,-0.291588647
1.229015927,-0.506426358,0.037740718,-1.087596257,-0.812267101,-1.365637036
1.464484367,0.699493256,0.23279679,0.828764056,0.134018596,1.35878572
1.469861855,0.716498093,0.496719404,0.902410401,0.996468397,0.754317496
1.330109397,-1.194550997,-0.14441806,-0.732524401,-0.812267101,-0.895401527
1.275862176,-2.771501717,0.139320694,-0.263666195,-0.436562238,-0.694586889
1.431638649,-0.015877426,-0.016777684,-0.886620636,-0.570789896,-0.631798784
0.921567658,-0.405702762,-0.458385907,-0.413002038,-0.501501429,-0.759372037
1.199027617,0.018579268,-0.039679089,0.704505774,1.158846683,0.36193156
1.25315722,-1.530002806,-1.042036036,-0.413002038,-1.610602394,1.35878572
1.122639021,-0.803727177,-0.74123799,-0.333989343,-0.501501429,0.569190867
1.821922373,1.345727971,1.183770037,1.43337123,2.282150543,0.89448899
1.617722952,1.446003447,1.454237675,1.513736891,1.81424442,1.254798878
1.09104871,0.001458644,-0.877317462,-1.087596257,-1.265758561,0.754317496
1.572843601,-0.291607974,-0.647378662,1.66226064,1.232496168,1.35878572
1.788973636,0.571516863,-1.635946659,1.311097193,0.887233402,1.715621347
1.422105851,0.559685564,0.726585991,-1.087596257,-0.570789896,-0.930848077
1.389475283,-0.828505675,0.124277785,1.03459608,0.787772358,0.433761927
1.598405778,-0.296731908,0.106065056,0.222157049,0.559025647,-0.759372037
1.028159096,0.109847763,0.559108986,-0.333989343,0.559025647,-1.96419322
1.614769103,0.435452746,0.50403989,-0.886620636,0.017156238,-1.409859274
1.449121521,0.08547529,-0.049576574,0.280610441,-0.113783382,0.433761927
1.438261792,-0.279370279,-0.387084368,0.892437853,1.047535613,0.754317496
1.419503792,0.435452746,0.112155647,1.24393388,1.417768579,1.023722093
1.336783055,0.052390283,-0.625581721,0.902410401,1.047535613,0.867380311
1.38707641,0.649330203,-0.30302987,0.985255166,0.745493349,0.880989998
